Id,SalePrice
1640,266153.73123598174
1641,180204.1800924893
1642,228644.11488143913
1643,236087.62448860038
1644,228006.47373474206
1645,178395.41755007405
1646,156052.96962582465
1647,168672.8749560601
1648,132886.76032012148
1649,136888.48374719435
1650,117466.60021916674
1651,126784.82047356319
1652,99794.05141432228
1653,96581.25407449865
1654,156018.08082832894
1655,157753.63059228062
1656,153584.22979352565
1657,154805.1193705016
1658,156198.6112246259
1659,144178.5117976897
1660,144790.23622694088
1661,439110.82386308786
1662,398819.94516462216
1663,397506.7385227732
1664,299896.8400377845
1665,299633.4134567784
1666,337020.89605167153
1667,330869.51854797476
1668,326208.6990618484
1669,313457.4396961997
1670,349617.2295562088
1671,266398.57354512153
1672,437614.42279184045
1673,300541.45093921426
1674,248083.2548767207
1675,175642.74814355228
1676,181128.17539197806
1677,198669.92481639204
1678,438133.4613686744
1679,377007.03685220185
1680,316213.0388834969
1681,224181.2497608828
1682,318357.50162030343
1683,182755.07162893133
1684,176205.96491293111
1685,178774.32760079188
1686,174851.80762441945
1687,167045.5533158386
1688,187976.04922569578
1689,190616.42673071782
1690,194729.41421532593
1691,176568.93800220205
1692,278349.6163049116
1693,166320.6462758017
1694,186850.60691003225
1695,166128.10027990877
1696,280810.56194161944
1697,167756.87627713045
1698,355357.687081625
1699,309760.0319532387
1700,240765.91285620123
1701,284679.09410658275
1702,244582.26738550572
1703,246855.55981670643
1704,285287.55303743744
1705,219935.38046142954
1706,418837.83410606877
1707,198144.6495078865
1708,197749.12141511892
1709,281662.7067803406
1710,216196.98808506032
1711,266441.87324105937
1712,250762.14919721996
1713,263432.6052806231
1714,222727.78319988708
1715,198790.7955716492
1716,189788.15487263832
1717,180009.89053374657
1718,136515.08706812124
1719,206813.75722921014
1720,248066.8724034559
1721,176949.6835696395
1722,127076.42544443542
1723,156097.95268257908
1724,209516.5355783406
1725,236722.98504597443
1726,182765.95352513267
1727,156664.79509638273
1728,187246.14114424484
1729,169518.79234699017
1730,169139.13055829168
1731,120576.55022959609
1732,130786.70124117367
1733,119515.6383050352
1734,115361.12914162963
1735,133675.05102527092
1736,116194.28991839885
1737,313248.9598334653
1738,206717.89586612865
1739,283508.9166356584
1740,201252.93148625316
1741,172305.33395862282
1742,172228.48241784386
1743,172985.2248875526
1744,301461.8772445624
1745,212611.75196698162
1746,218932.36149096492
1747,230808.5239034606
1748,217561.57237676
1749,149421.2387843571
1750,128406.88725743901
1751,245067.075275408
1752,123112.09521000629
1753,140493.91577877497
1754,190380.21577045263
1755,163534.52919330768
1756,127457.75925801913
1757,124766.82687831459
1758,145955.6684706456
1759,167568.17708016123
1760,163308.79669361797
1761,140167.91126912695
1762,169121.07350911776
1763,175621.8139010805
1764,119044.35365713858
1765,162282.71590561865
1766,177511.51986323405
1767,210452.0567510962
1768,144622.10406317818
1769,177104.8889392224
1770,146787.6319012311
1771,130198.3575060188
1772,134432.0749236002
1773,135377.545933304
1774,130277.49137724211
1775,140946.21214991948
1776,118010.18536054627
1777,119950.78799047215
1778,139655.2502795713
1779,113732.52230504696
1780,188307.58015189614
1781,134611.9591099139
1782,95390.2309634021
1783,130926.26165618468
1784,98881.37179076936
1785,120291.14413275023
1786,141781.3374191396
1787,171454.3336310818
1788,52556.05996929931
1789,100276.04932875358
1790,83141.65249859222
1791,170475.03180907096
1792,149640.4086126922
1793,124336.36548610817
1794,147902.0918578728
1795,139508.41394705797
1796,127821.12614816421
1797,112982.99546750689
1798,127901.76112684945
1799,115558.94501809697
1800,128523.46234220412
1801,131672.9274896498
1802,152308.56367745192
1803,145627.69683851692
1804,138644.52346022672
1805,138619.31675973532
1806,109295.2334935297
1807,131531.34699597306
1808,119113.30033901446
1809,124423.61491131861
1810,141587.9302053427
1811,103552.61950527594
1812,100584.57178898292
1813,115007.15301565097
1814,100593.10305385277
1815,52780.051114202906
1816,97504.01826765134
1817,112794.97399815751
1818,131813.5067300668
1819,119804.11216751223
1820,58769.90218615892
1821,117395.79923527758
1822,153778.5477831616
1823,39248.13237577532
1824,131095.76067291832
1825,135500.03760549505
1826,97850.95780000728
1827,106414.65175776715
1828,136884.02117524645
1829,106827.55579531041
1830,141466.12735022197
1831,174018.43067446686
1832,89099.82119645138
1833,129495.08369628651
1834,115979.61509748692
1835,140801.07433482207
1836,116354.92348200882
1837,91144.83919637499
1838,126852.04398785859
1839,80801.82046579594
1840,149475.49635968605
1841,143015.89135894855
1842,73169.21568502841
1843,131433.04478192155
1844,128310.70280169703
1845,144219.82403889977
1846,155820.432476743
1847,151604.3474293042
1848,50097.47908552705
1849,118225.48573760672
1850,127480.90910887843
1851,157003.93362270674
1852,134998.07289821547
1853,135377.57089817547
1854,172823.16139885923
1855,136106.95002390872
1856,226579.3538125514
1857,163049.23500693365
1858,132268.60893587934
1859,129879.11468968456
1860,150465.35484636168
1861,129879.11468968456
1862,316430.454343781
1863,308208.6490649838
1864,308664.4497460999
1865,343335.92634409
1866,352552.2906470711
1867,248899.25391223186
1868,295418.49337563786
1869,200186.94706113066
1870,240793.05268613188
1871,265535.6210885221
1872,170970.02600796864
1873,230204.7757876336
1874,139549.21379772306
1875,214315.44295682997
1876,189621.77117082092
1877,216251.71384106227
1878,210073.70436363464
1879,132886.26000886742
1880,135448.34130908843
1881,246944.899394468
1882,257632.06900398515
1883,194069.7038650633
1884,209043.2553660718
1885,263264.1370907568
1886,305979.4448781262
1887,214524.67652721496
1888,281729.4809244059
1889,162641.20716321384
1890,131513.5275821847
1891,132985.04969437484
1892,110011.17487851565
1893,130293.53971564639
1894,129345.96530972041
1895,132974.33810447
1896,124276.16627840264
1897,108060.3255370745
1898,110430.82805043779
1899,156111.32500236147
1900,150360.14394398776
1901,184686.23243015338
1902,139959.2184948001
1903,220119.967290453
1904,149070.64660096137
1905,195938.21816101772
1906,168253.01821050845
1907,218017.04433203614
1908,111165.13007273765
1909,141334.48749939929
1910,122085.80896010659
1911,221889.10793385646
1912,327744.749399331
1913,147939.28524867547
1914,55795.38343476297
1915,303430.7318925562
1916,66409.23497246855
1917,270647.3300249705
1918,138255.8816874656
1919,159830.10185889696
1920,142809.37152402048
1921,429107.77208941645
1922,330028.18278289714
1923,212402.20681322148
1924,228512.31881808973
1925,209960.01339007987
1926,403847.2529284419
1927,141357.91781859653
1928,168330.3535465926
1929,128550.40738721266
1930,126696.91508834591
1931,141714.41046520093
1932,139008.33151779976
1933,173646.13560661708
1934,186193.4511227398
1935,180479.2463416938
1936,191681.65311700333
1937,186651.49301360286
1938,172951.5874932394
1939,241416.41408353852
1940,193113.3662343657
1941,175077.3962648389
1942,183237.55359885975
1943,206524.10653636963
1944,343545.3437299644
1945,393117.2333473076
1946,149938.0390426909
1947,294496.0908134382
1948,181108.22923132018
1949,245097.89341454222
1950,188536.16017423166
1951,274351.9363575696
1952,225633.34878770207
1953,168620.27209783444
1954,195158.76302883288
1955,131960.97964943852
1956,286454.0024683037
1957,157535.77211030872
1958,326038.7045610604
1959,140144.41542386907
1960,119631.32306885814
1961,118146.66407294851
1962,98538.77298262413
1963,101560.15990041941
1964,111347.69037093106
1965,150834.23842923544
1966,157320.8109431547
1967,290065.49251632503
1968,412779.8007240171
1969,408685.6802785674
1970,456785.9686021735
1971,419695.53295178286
1972,414142.7220922849
1973,266882.7037751842
1974,335153.40489628667
1975,339051.1582772062
1976,267965.12077807763
1977,353717.8746596998
1978,372175.0131279169
1979,319342.4673005309
1980,186620.50998668178
1981,351039.17827790556
1982,216056.12957056233
1983,202627.15813795963
1984,173982.26211152563
1985,227759.703860839
1986,216635.24366417748
1987,181831.66939863694
1988,178768.85304231054
1989,193850.18323997856
1990,218940.11569105866
1991,218335.38475073437
1992,221609.62482360375
1993,174848.784622055
1994,243221.50315543666
1995,181678.96695572682
1996,247054.30915275757
1997,334888.41438159696
1998,330298.523895802
1999,253943.7313341171
2000,325951.69707893697
2001,259528.71576677947
2002,244136.18558044435
2003,241072.50966263493
2004,288488.53493686987
2005,219972.0927682973
2006,213479.46165832962
2007,251345.47768777568
2008,200585.9465635575
2009,183468.77934480822
2010,195718.7260221572
2011,141427.27956592047
2012,178609.98756114813
2013,184786.6652378382
2014,184640.86071613888
2015,201351.060568249
2016,187933.7271575223
2017,200358.824673067
2018,119663.69344963397
2019,134459.32807239148
2020,113569.56286804928
2021,113334.49891855361
2022,188593.4604097094
2023,141728.16282691128
2024,229087.88223565658
2025,351614.01938354585
2026,174816.7603808238
2027,147186.1824623244
2028,154890.35416449993
2029,167677.40750102382
2030,274419.63506578107
2031,224246.05867559207
2032,246073.30809864687
2033,265601.61898187024
2034,170976.21858828727
2035,212654.78146729665
2036,205463.53572295737
2037,216337.14463857264
2038,280120.1280634572
2039,224990.73205097296
2040,346609.36169479444
2041,275462.36547158693
2042,201672.1687959763
2043,167314.52757801686
2044,169592.85185398394
2045,216883.00821495746
2046,139730.50892140256
2047,154704.1394040729
2048,135996.07816848866
2049,137242.20509856346
2050,189439.44414488395
2051,100007.58042362623
2052,129285.40008527022
2053,148706.9237618809
2054,85552.2476223858
2055,162200.5817029217
2056,131335.55250506403
2057,121971.21732780016
2058,215213.14105942647
2059,132147.03595679428
2060,162765.69830596156
2061,184511.01689045187
2062,134797.01574317177
2063,112419.36271506283
2064,145560.57843642787
2065,122534.62397992154
2066,167062.78698062035
2067,117647.28309051621
2068,144542.075219678
2069,87654.86120710892
2070,111187.94615592442
2071,87981.5815906826
2072,126354.3070498958
2073,139097.1622883416
2074,187438.0006339665
2075,143410.95539919494
2076,124257.76295281804
2077,149764.09594162976
2078,130180.41001973346
2079,134942.52238733257
2080,123286.06301201192
2081,126330.33646923944
2082,127852.33108996897
2083,147378.47788020855
2084,117769.10552614905
2085,123051.10634353275
2086,112014.0894123396
2087,118943.18001569828
2088,100656.6490101006
2089,79643.69256632401
2090,122560.74053391755
2091,121135.01185166296
2092,126483.23878714327
2093,124818.7707562621
2094,126961.5987243597
2095,151124.532178011
2096,79632.14622448085
2097,94549.75006028663
2098,144304.33102307463
2099,56865.234068502476
2100,94508.91366115422
2101,126565.72549495098
2102,131100.2203383956
2103,103965.0138793275
2104,129808.35051599592
2105,113031.52853978943
2106,63020.99556996814
2107,227049.46634872915
2108,119502.59878146113
2109,119577.730596769
2110,137241.5563396206
2111,152759.38331459384
2112,139817.12554594036
2113,118108.47360923179
2114,105651.66168666066
2115,148828.42929404526
2116,116888.7836995386
2117,142208.71269629343
2118,113413.27090490628
2119,100730.86941730867
2120,116333.42832827616
2121,99487.4313763056
2122,98417.49591658577
2123,83473.73811946454
2124,161296.0006097267
2125,126091.38490838735
2126,158720.5458347056
2127,151059.150854013
2128,120840.34833078276
2129,101015.83049551508
2130,137034.47561370413
2131,150704.46092141658
2132,113185.8837173391
2133,131262.4693043391
2134,122460.88693710102
2135,105081.84693537554
2136,63638.93637218061
2137,109333.17465261144
2138,132858.70708191535
2139,154168.33125604814
2140,140115.6940713941
2141,133586.92839834193
2142,131081.6357536914
2143,138778.5275233576
2144,115541.86447987301
2145,136858.01481044813
2146,170267.73817971672
2147,140507.62490078117
2148,122281.6796891521
2149,137077.46218621568
2150,230537.72632708904
2151,125268.92232457719
2152,183589.16731019053
2153,158816.54587374488
2154,108631.76851226999
2155,138119.46354594405
2156,269312.9538870205
2157,239179.99775767495
2158,234374.50711120127
2159,216634.54840796557
2160,173775.25259578557
2161,247226.41002601208
2162,425515.60882793623
2163,347389.2870534095
2164,263383.51162902487
2165,191547.35469515412
2166,144845.4891773262
2167,228431.66798488144
2168,195198.64292639072
2169,194263.92152272596
2170,214974.07417074824
2171,145787.90299925735
2172,140639.08218778964
2173,154936.8952716787
2174,230702.27359270354
2175,339721.7631564575
2176,331026.1991444931
2177,246569.18606065065
2178,215677.97717285174
2179,141082.6927481539
2180,214325.7570439057
2181,190550.07710568293
2182,223698.1358538543
2183,186005.91348752473
2184,131058.45268545025
2185,104639.01998662697
2186,146069.5758211641
2187,154206.38255855665
2188,164811.3549425869
2189,209881.65605594314
2190,80482.65134974006
2191,90435.40441670732
2192,92548.9977315831
2193,102669.10797241407
2194,99544.87633434536
2195,118210.85565855661
2196,106762.05381564597
2197,114918.9577575157
2198,158154.57474336366
2199,175111.84384397915
2200,141790.39827950933
2201,133439.8524427359
2202,223607.90217202815
2203,156518.15806339704
2204,170014.58205650738
2205,107190.076357824
2206,130884.60939884385
2207,243794.0591323444
2208,252341.77164217472
2209,215094.5063288066
2210,117728.72104227285
2211,121796.48201421116
2212,108370.5511503092
2213,105819.46134645995
2214,123931.86785181705
2215,103090.75907223603
2216,138100.58613286447
2217,87616.09383963155
2218,69444.72619777427
2219,65027.37651277616
2220,71294.3381647923
2221,302583.2650635709
2222,255861.36356720713
2223,312762.9493548379
2224,218929.1211989308
2225,121188.50320214372
2226,176531.62189307078
2227,207267.58127386356
2228,278048.62940044445
2229,247831.22354110764
2230,147448.1211939383
2231,211023.7978621428
2232,179952.7243456617
2233,177106.46933400264
2234,240619.43081803035
2235,214044.96834137768
2236,269969.46361149737
2237,340016.5377907213
2238,214355.624554423
2239,111512.48085029653
2240,161117.45924677752
2241,146975.73928374585
2242,133592.13786787097
2243,130747.35723296387
2244,106760.48251551593
2245,105336.73130023258
2246,153747.0572797549
2247,106251.91853872345
2248,128669.66845232056
2249,127118.63470532848
2250,134800.26813697128
2251,113670.86209450226
2252,177556.2207262622
2253,158973.82964982165
2254,176665.41959487365
2255,192158.22095640824
2256,186872.91706976027
2257,199503.15474856895
2258,176647.88304184075
2259,175054.3660310166
2260,166719.65261926313
2261,196355.5488240517
2262,215807.49062805637
2263,337638.41556721774
2264,426149.8078265286
2265,173816.80185276992
2266,280295.6715712968
2267,389816.2001207195
2268,426748.433159092
2269,153128.91878540174
2270,196241.29806201815
2271,233826.55364509064
2272,205689.95315879514
2273,164337.91552349486
2274,173105.38219232013
2275,171543.94008795448
2276,189140.36869582286
2277,186998.70714245876
2278,149251.6639739868
2279,123829.84954143217
2280,127132.5301509073
2281,162356.9809544359
2282,178890.5886388194
2283,102105.48222170428
2284,111875.49767906385
2285,157396.3599980961
2286,127818.35684050254
2287,370572.0225204746
2288,274230.87517347944
2289,371997.19956018013
2290,466589.8097698568
2291,388711.39328106097
2292,418322.76487461466
2293,468585.4698634955
2294,429731.24603706977
2295,462029.59088984027
2296,292169.97241946217
2297,324512.6977316419
2298,327471.4178357684
2299,372416.82171213237
2300,345101.17024044954
2301,287392.51302504353
2302,239588.63057693664
2303,247915.54442511048
2304,244011.69123154745
2305,176200.81985690646
2306,172405.62471464335
2307,187324.01401928306
2308,231688.12815173564
2309,275286.2587481369
2310,209260.66686011446
2311,205909.01328069574
2312,179778.52701004743
2313,176678.42047162235
2314,181450.03155441018
2315,180218.1839181612
2316,188140.94247502132
2317,176053.235772103
2318,176313.37188361166
2319,179462.95432327656
2320,189465.1333111058
2321,259404.64957107522
2322,179094.79787147068
2323,177116.0415207271
2324,171895.07563738836
2325,212585.2731431684
2326,168618.5459393581
2327,218335.82119554037
2328,229441.98237909173
2329,186362.19222780043
2330,177100.89703498897
2331,353056.22905381734
2332,469834.8516256975
2333,332476.1290097125
2334,258638.04278439752
2335,265568.9583625827
2336,332230.08175610006
2337,197989.87595212593
2338,283083.74300632434
2339,199183.52092347105
2340,398605.12021711963
2341,217969.12072368932
2342,243518.12361778738
2343,226721.15363238603
2344,208642.31189710984
2345,237368.33394136294
2346,211093.7163225396
2347,194149.44176460398
2348,234986.995878679
2349,166764.57299104557
2350,308225.3372477407
2351,253406.33883961136
2352,255818.69676005907
2353,215732.5902673241
2354,135197.68268959672
2355,162547.26998259855
2356,150424.58532831146
2357,199355.3978612777
2358,189229.22874214765
2359,126154.64791260069
2360,118805.65427859707
2361,143252.48142262513
2362,273115.6246033256
2363,143575.35042214493
2364,156867.7699151612
2365,211451.57091704736
2366,204384.94744603703
2367,239141.73223418035
2368,205522.96581103737
2369,228779.97845083373
2370,173777.92686600014
2371,168133.46832960512
2372,186857.63950829968
2373,273197.49832055514
2374,319069.4363609143
2375,259088.24265547283
2376,276364.4855448024
2377,358034.18477939186
2378,142838.29863417355
2379,191973.5945929473
2380,144181.44876657482
2381,150590.46567226166
2382,193230.10381898418
2383,206705.63568306327
2384,239128.8113480216
2385,160622.36235047565
2386,135018.6201113595
2387,134947.46426886774
2388,102365.94724410595
2389,124319.52836118864
2390,145507.36367227975
2391,140728.34948217988
2392,121714.20590758431
2393,171334.19791998187
2394,145393.28911234112
2395,197538.84591958544
2396,141330.89028088129
2397,218824.10677918894
2398,126947.0118002895
2399,54247.209101053915
2400,56063.52810892743
2401,116782.11995620948
2402,142724.23015265155
2403,133899.1591401302
2404,147713.44684817133
2405,153958.9939223277
2406,139471.1705575099
2407,129828.51865489769
2408,143492.9603454604
2409,133076.32786728744
2410,163379.6806162134
2411,124089.148329516
2412,161971.7761904315
2413,136292.94445291103
2414,143854.96259635157
2415,134058.49862178348
2416,131470.28850903822
2417,131850.554527976
2418,128230.42675416512
2419,125710.22184606321
2420,126716.20928998754
2421,151208.15769215627
2422,120611.94345338781
2423,126673.22145838247
2424,160958.14709422173
2425,190691.73659356832
2426,113560.15809735499
2427,135212.58900102024
2428,177084.93360553493
2429,121924.95091529732
2430,131748.27641779414
2431,114195.38709381895
2432,147086.94928703294
2433,147212.54581976173
2434,140337.1312356965
2435,150761.63809873804
2436,104496.14858702046
2437,110190.81015793933
2438,124628.3437922725
2439,108243.73281292667
2440,121468.09729613792
2441,92114.87738656055
2442,103322.78587672276
2443,118598.04836897092
2444,129454.08388123901
2445,81024.24858841604
2446,122004.37346001159
2447,201604.48290018892
2448,131024.53475791738
2449,108371.9502793629
2450,153095.3676052059
2451,117489.48561483188
2452,207946.99557924608
2453,94990.4281158678
2454,120832.51277951678
2455,104464.92761584517
2456,133466.86870349094
2457,123221.61288728374
2458,112611.8752301206
2459,108997.32960268745
2460,139980.61233093945
2461,113189.37759064129
2462,133381.24086708194
2463,120050.59289090108
2464,159278.11163027567
2465,137467.2199392087
2466,107266.28724094742
2467,142780.1757188857
2468,82342.10986736286
2469,77893.79386010858
2470,182688.26869909896
2471,212715.0695317347
2472,163805.43121979173
2473,118403.80156059626
2474,91781.5377773892
2475,221500.1943792018
2476,108129.90564747174
2477,129169.55407814836
2478,150145.40412469197
2479,112953.41196177554
2480,141769.13818299444
2481,121456.79014508758
2482,125729.58946842722
2483,118029.08163599795
2484,118921.14495859387
2485,125258.16794088979
2486,156924.54405218895
2487,185793.71065391952
2488,161512.404061334
2489,151274.13798093135
2490,149211.51357435985
2491,88877.82213301261
2492,172308.76553805516
2493,137929.91700239215
2494,169108.22509355037
2495,90314.93297534088
2496,222979.57890616218
2497,150498.4393216139
2498,112901.85490345808
2499,91534.94699229179
2500,129948.44275942614
2501,136042.68632921143
2502,157779.767953789
2503,93159.13632192965
2504,187654.36493928364
2505,232184.0378957648
2506,258247.68758606253
2507,292698.7586800979
2508,258239.17819345437
2509,215189.44839961675
2510,236413.3154297721
2511,182092.03484333245
2512,211407.5287337281
2513,214858.465840652
2514,256322.8546716932
2515,142996.73313392935
2516,155874.25809236174
2517,138217.84489372827
2518,147414.60257690167
2519,232191.76065833573
2520,207361.3963318584
2521,192934.89939230512
2522,222952.88326827058
2523,129654.80693744202
2524,136755.36551160942
2525,140924.02870830908
2526,136568.02728291595
2527,113407.30012519428
2528,131277.55410691514
2529,131897.61279656403
2530,114440.42919889826
2531,259211.67723166398
2532,232619.62137557945
2533,195902.5123778887
2534,244416.19545052713
2535,340055.70537666784
2536,231984.88287345928
2537,243658.86628870678
2538,190054.31023128377
2539,190348.00329366312
2540,168763.9688077152
2541,185828.06270492825
2542,164974.88755019338
2543,128434.95842327211
2544,125514.34216115334
2545,135665.4750590446
2546,132039.07300052437
2547,143168.967646395
2548,143836.38485078188
2549,162268.91913755937
2550,243836.34800839206
2551,131388.57561753443
2552,126865.86015426954
2553,82469.17713673257
2554,103496.5436272457
2555,116017.36459741245
2556,103478.86176836472
2557,107446.37730415698
2558,133525.8020589555
2559,132693.02658873762
2560,143392.42819199877
2561,152000.0258954655
2562,135956.6762873085
2563,151972.9189244525
2564,202669.41922213064
2565,141957.83925378046
2566,161287.95371883546
2567,130926.40030741578
2568,205914.29524828497
2569,223230.434006253
2570,115928.63649948461
2571,175017.86310982678
2572,178705.05684672887
2573,233821.32784799376
2574,338640.5600363227
2575,127479.27845035154
2576,127713.23713694258
2577,159755.48619320718
2578,88551.22783736367
2579,69202.58217760539
2580,107713.37758830497
2581,106992.09720023986
2582,109325.74535234952
2583,281768.16495815024
2584,160543.07508947342
2585,178112.10446222435
2586,227122.03657101936
2587,209290.88330603868
2588,154916.7375839662
2589,146377.80795515914
2590,225272.73939099166
2591,215593.2613084528
2592,212885.2353433283
2593,257978.0848577779
2594,190090.75602184195
2595,205199.90790090873
2596,330048.31333355623
2597,188063.05664435116
2598,262153.5537910675
2599,327437.3961698021
2600,149286.53562230436
2601,140548.20241382698
2602,87963.19491768145
2603,98574.10220136294
2604,87342.76397465175
2605,77035.074987311
2606,136704.78286469475
2607,182387.29972993594
2608,206722.71416334508
2609,158923.16258805554
2610,117184.7479629954
2611,126239.19946394992
2612,152799.40036099227
2613,134286.14270577778
2614,129752.38985240152
2615,151596.5107509989
2616,140174.98314400416
2617,169470.0455772845
2618,197338.5257134172
2619,203323.97092046106
2620,191265.9837094585
2621,181769.7034612491
2622,183091.1895875618
2623,253102.55962426905
2624,314058.4889624075
2625,320314.5627865782
2626,166093.2731781785
2627,179651.99652004725
2628,461696.2596021463
2629,580092.2139133834
2630,381302.6181224585
2631,459557.7279308681
2632,470651.2118542347
2633,301219.86310563394
2634,416317.378136864
2635,149778.49494373437
2636,182316.29174109024
2637,181044.86452110164
2638,255601.5447681808
2639,194484.68157551033
2640,154004.342213555
2641,106320.2652438497
2642,197631.22910580153
2643,104177.68429827363
2644,133054.36567249222
2645,104162.12208999808
2646,97925.98906962655
2647,103153.01716979402
2648,142482.07331874836
2649,144831.70872773125
2650,153517.67847697253
2651,146478.1662154159
2652,438728.5504494007
2653,250627.2433280935
2654,241869.23259064465
2655,385801.53178435925
2656,329537.8686538494
2657,347251.57682929037
2658,304468.8680323704
2659,323213.88837399305
2660,353737.843096156
2661,374380.3172052698
2662,368664.6610566157
2663,302314.04437637544
2664,258076.56930520042
2665,334065.7970214839
2666,278960.5356544108
2667,170371.786666364
2668,187702.79345000943
2669,167485.9736822516
2670,291110.4764582684
2671,188762.65828018409
2672,187910.4233350717
2673,211464.6432331775
2674,201603.32412161372
2675,180353.43575229464
2676,188486.1878427933
2677,197503.818192641
2678,262433.501680545
2679,285694.9498538936
2680,302710.82026961376
2681,403805.4752527003
2682,330509.0123652609
2683,521802.13782987767
2684,328261.6979484462
2685,342374.713552154
2686,266397.37330948823
2687,314076.31503524026
2688,228770.76760683904
2689,209374.61629285634
2690,469369.029272242
2691,180712.29156816824
2692,139601.01033840247
2693,196635.9480569685
2694,133069.0951893649
2695,192144.1944137779
2696,187309.93854810766
2697,177494.9433277336
2698,175174.6135539835
2699,182579.9843591989
2700,157203.36492805352
2701,145464.476552092
2702,111420.01304593334
2703,130863.62050035215
2704,141671.71665361256
2705,121120.43034989377
2706,117958.09009974786
2707,128504.82089855157
2708,138931.93668523757
2709,110889.54625448535
2710,129746.31012773901
2711,267912.9782035773
2712,377029.9627341117
2713,179738.07863704342
2714,157314.0744318199
2715,170324.4136213383
2716,149473.21946149162
2717,187455.13085108393
2718,237030.4064101189
2719,159384.2181107568
2720,173057.5440140961
2721,136003.0282873101
2722,151801.02189212805
2723,145859.10549764909
2724,128816.33393093932
2725,132818.6882696122
2726,144929.156138945
2727,169893.88555183448
2728,166433.84392661715
2729,156549.64928635975
2730,145191.03953410487
2731,129765.14803425576
2732,126102.5406305208
2733,160256.1962617997
2734,137689.70381674354
2735,134357.02714477037
